Date,Ticker,Action,Price,Shares
2025-05-16,SHRIRAMFIN.NS,SELL,666.9259033203125,62
2025-05-16,TECHM.NS,SELL,1589.0242919921875,49
2025-05-16,TRENT.NS,SELL,5589.158203125,12
2025-05-20,TRENT.NS,BUY,5599.1494140625,33
2025-05-22,BEL.NS,BUY,380.4937438964844,5
2025-05-23,BEL.NS,SELL,386.60345458984375,5
2025-05-27,BEL.NS,BUY,381.98388671875,2
2025-05-28,BEL.NS,SELL,382.92767333984375,2
2025-06-02,TRENT.NS,SELL,5676.0830078125,33
2025-06-03,BPCL.NS,BUY,295.70831298828125,638
2025-06-04,BPCL.NS,SELL,290.7337341308594,638
2025-06-04,ADANIENT.NS,BUY,2478.771240234375,18
2025-06-04,ADANIPORTS.NS,BUY,1425.365478515625,32
2025-06-04,HEROMOTOCO.NS,BUY,4070.8974609375,11
2025-06-04,TRENT.NS,BUY,5585.16162109375,8
2025-06-05,ADANIENT.NS,SELL,2493.763671875,18
2025-06-05,HEROMOTOCO.NS,SELL,4085.197998046875,11
2025-06-06,HEROMOTOCO.NS,BUY,4047.70654296875,23
2025-06-09,HEROMOTOCO.NS,SELL,4159.697265625,23
2025-06-09,TRENT.NS,SELL,5812.9638671875,8
2025-06-10,INFY.NS,SELL,1560.116455078125,489
2025-06-12,INDUSINDBK.NS,SELL,837.0,3144
2025-06-13,INDUSINDBK.NS,BUY,819.0,4302
2025-06-19,INDUSINDBK.NS,SELL,847.0,4302
2025-06-20,SUNPHARMA.NS,SELL,1631.595703125,232
2025-06-20,INDUSINDBK.NS,BUY,835.5,4795
2025-06-24,BAJAJFINSV.NS,SELL,2018.016845703125,255
2025-06-24,ULTRACEMCO.NS,BUY,11486.1923828125,44
2025-06-25,ULTRACEMCO.NS,SELL,11561.7138671875,44
2025-06-25,BAJAJ-AUTO.NS,BUY,8407.0,30
2025-06-25,SUNPHARMA.NS,BUY,1645.5587158203125,156
2025-06-26,BAJAJ-AUTO.NS,SELL,8370.0,30
2025-06-26,LT.NS,SELL,3620.10009765625,37
2025-06-30,BEL.NS,BUY,413.9234924316406,940
2025-07-01,BEL.NS,SELL,422.0201416015625,940
2025-07-01,BAJAJ-AUTO.NS,BUY,8370.0,47
2025-07-03,BAJAJ-AUTO.NS,SELL,8378.0,47
2025-07-04,BAJAJ-AUTO.NS,BUY,8382.0,47
2025-07-08,BAJAJ-AUTO.NS,SELL,8463.0,47
2025-07-09,BAJAJ-AUTO.NS,BUY,8350.0,23
2025-07-09,TRENT.NS,BUY,5440.0,36
2025-07-10,APOLLOHOSP.NS,SELL,7435.59814453125,99
2025-07-10,BAJAJ-AUTO.NS,SELL,8394.0,23
2025-07-11,BAJAJ-AUTO.NS,BUY,8285.5,56
2025-07-11,BEL.NS,BUY,408.31048583984375,1143
2025-07-14,BAJAJ-AUTO.NS,SELL,8090.0,56
2025-07-14,BEL.NS,SELL,402.84649658203125,1143
2025-07-14,INFY.NS,BUY,1567.798828125,582
2025-07-16,HCLTECH.NS,SELL,1530.8248291015625,201
2025-07-16,BAJAJ-AUTO.NS,BUY,8311.0,18
2025-07-16,BEL.NS,BUY,406.7209167480469,377
2025-07-17,BEL.NS,SELL,403.4922180175781,377
2025-07-17,HCLTECH.NS,BUY,1528.08837890625,101
2025-07-18,BEL.NS,BUY,401.6046447753906,2
2025-07-21,BEL.NS,SELL,392.017822265625,2
2025-07-21,WIPRO.NS,SELL,255.21156311035156,8074
2025-07-25,TECHM.NS,BUY,1474.6595458984375,1392
2025-07-28,BAJAJ-AUTO.NS,SELL,8075.5,18
2025-07-28,TECHM.NS,SELL,1446.8507080078125,1392
2025-07-28,BEL.NS,BUY,392.6138916015625,5480
2025-07-29,BEL.NS,SELL,387.4479064941406,5480
2025-07-29,INDUSINDBK.NS,SELL,800.0,4795
2025-07-29,TECHM.NS,BUY,1435.5689697265625,4134
2025-07-30,TECHM.NS,SELL,1436.26171875,4134
2025-07-30,BEL.NS,BUY,388.3916931152344,15228
2025-07-31,BEL.NS,SELL,376.5198669433594,15228
2025-08-01,BEL.NS,BUY,380.59307861328125,7502
2025-08-01,TECHM.NS,BUY,1441.5067138671875,1980
2025-08-04,BEL.NS,SELL,376.5198669433594,7502
2025-08-04,TECHM.NS,SELL,1420.1304931640625,1980
2025-08-04,INDUSINDBK.NS,BUY,783.0,7171
2025-08-29,HCLTECH.NS,SELL,1427.9720458984375,101
2025-08-29,SHRIRAMFIN.NS,BUY,567.0446166992188,127
2025-08-29,TCS.NS,BUY,3026.48876953125,23
2025-09-01,TCS.NS,SELL,3023.55322265625,23
2025-09-01,HCLTECH.NS,BUY,1424.229248046875,50
2025-09-04,TATASTEEL.NS,BUY,169.0,2
2025-09-05,TATASTEEL.NS,SELL,167.0,2
2025-09-08,HCLTECH.NS,SELL,1402.4619140625,50
2025-09-08,TCS.NS,BUY,2984.41357421875,23
2025-09-09,EICHERMOT.NS,SELL,6782.0,24
2025-09-09,TCS.NS,SELL,2966.8984375,23
2025-09-09,HCLTECH.NS,BUY,1388.968017578125,83
2025-09-09,ULTRACEMCO.NS,BUY,12699.0,9
2025-09-10,TRENT.NS,SELL,5250.0,36
2025-09-10,ULTRACEMCO.NS,SELL,12625.0,9
2025-09-10,TCS.NS,BUY,2990.67578125,101
2025-09-11,TCS.NS,SELL,3071.49951171875,101
2025-09-16,TCS.NS,BUY,3060.736328125,101
2025-09-17,TCS.NS,SELL,3084.219970703125,101
2025-09-17,TRENT.NS,BUY,5180.0,30
2025-09-17,ULTRACEMCO.NS,BUY,12678.0,12
2025-09-18,ULTRACEMCO.NS,SELL,12730.0,12
2025-09-19,ULTRACEMCO.NS,BUY,12602.0,12
2025-09-22,ULTRACEMCO.NS,SELL,12547.0,12
2025-09-23,ULTRACEMCO.NS,BUY,12650.0,12
2025-09-24,HCLTECH.NS,SELL,1403.6436767578125,83
2025-09-24,ULTRACEMCO.NS,SELL,12427.0,12
2025-09-25,HCLTECH.NS,BUY,1418.516357421875,188
2025-09-26,BEL.NS,BUY,401.9388427734375,3
2025-09-29,BEL.NS,SELL,399.30010986328125,3
2025-09-29,INDUSINDBK.NS,SELL,717.75,7171
2025-09-29,TCS.NS,BUY,2853.294677734375,1797
2025-09-30,TCS.NS,SELL,2848.40234375,1797
2025-09-30,INDUSINDBK.NS,BUY,730.0,3492
2025-09-30,TECHM.NS,BUY,1393.4102783203125,1829
2025-10-01,TECHM.NS,SELL,1386.4827880859375,1829
2025-10-01,TCS.NS,BUY,2828.83251953125,893
2025-10-03,TCS.NS,SELL,2861.122802734375,893
2025-10-06,POWERGRID.NS,BUY,280.4313049316406,4538
2025-10-06,TCS.NS,BUY,2839.595947265625,448
2025-10-07,TCS.NS,SELL,2930.595947265625,448
2025-10-15,TCS.NS,BUY,2917.954833984375,448
2025-10-16,TCS.NS,SELL,2916.87451171875,448
2025-10-20,ULTRACEMCO.NS,BUY,12420.0,104
2025-10-21,ULTRACEMCO.NS,SELL,12371.0,104
2025-10-23,ULTRACEMCO.NS,BUY,12390.0,104
2025-10-24,ULTRACEMCO.NS,SELL,12149.0,104
2025-10-27,ULTRACEMCO.NS,BUY,11922.0,105
2025-10-28,ULTRACEMCO.NS,SELL,12025.0,105
2025-10-30,HEROMOTOCO.NS,BUY,5463.9990234375,232
2025-10-31,HEROMOTOCO.NS,SELL,5409.0693359375,232
2025-11-03,HEROMOTOCO.NS,BUY,5472.82666015625,228
2025-11-04,HEROMOTOCO.NS,SELL,5370.32470703125,228
2025-11-04,SHRIRAMFIN.NS,SELL,787.6503295898438,127
2025-11-04,WIPRO.NS,BUY,234.44715881347656,5636
2025-11-18,WIPRO.NS,SELL,236.8159942626953,5636
2025-11-19,WIPRO.NS,BUY,235.12953186035156,5654
2025-11-20,WIPRO.NS,SELL,241.27098083496094,5654
2025-11-21,WIPRO.NS,BUY,238.8339080810547,5689
2025-11-25,POWERGRID.NS,SELL,271.9470520019531,4538
2025-11-25,BAJAJ-AUTO.NS,BUY,9025.0,136
2025-11-26,BAJAJ-AUTO.NS,SELL,9054.0,136
2025-11-27,ULTRACEMCO.NS,BUY,11776.0,104
2025-12-05,ULTRACEMCO.NS,SELL,11630.0,104
2025-12-05,BAJAJ-AUTO.NS,BUY,9054.0,133
2025-12-08,BAJAJ-AUTO.NS,SELL,9115.0,133
2025-12-08,ULTRACEMCO.NS,BUY,11610.0,104
2025-12-09,ULTRACEMCO.NS,SELL,11500.0,104
2025-12-09,BAJAJ-AUTO.NS,BUY,8990.0,132
2025-12-10,BAJAJ-AUTO.NS,SELL,8961.0,132
2025-12-11,BAJAJ-AUTO.NS,BUY,8991.0,131
2025-12-12,BAJAJ-AUTO.NS,SELL,9065.0,131
2025-12-15,BAJAJ-AUTO.NS,BUY,9040.0,65
2025-12-15,ULTRACEMCO.NS,BUY,11658.0,51
2025-12-16,BAJAJ-AUTO.NS,SELL,8940.0,65
2025-12-16,ULTRACEMCO.NS,SELL,11700.0,51
2025-12-17,BAJAJ-AUTO.NS,BUY,9008.0,65
2025-12-17,ULTRACEMCO.NS,BUY,11505.0,51
2025-12-18,BAJAJ-AUTO.NS,SELL,8891.0,65
2025-12-18,ULTRACEMCO.NS,SELL,11545.0,51
2025-12-19,BAJAJ-AUTO.NS,BUY,8830.5,66
2025-12-19,ULTRACEMCO.NS,BUY,11503.0,50
2025-12-22,BAJAJ-AUTO.NS,SELL,9010.0,66
2025-12-22,ULTRACEMCO.NS,SELL,11496.0,50
2025-12-23,BAJAJ-AUTO.NS,BUY,9184.0,64
2025-12-23,ULTRACEMCO.NS,BUY,11550.0,51
2025-12-24,BAJAJ-AUTO.NS,SELL,9100.0,64
2025-12-24,ULTRACEMCO.NS,SELL,11715.0,51
2025-12-26,BAJAJ-AUTO.NS,BUY,9182.5,64
2025-12-26,ULTRACEMCO.NS,BUY,11766.0,50
2025-12-29,BAJAJ-AUTO.NS,SELL,9069.5,64
2025-12-29,ULTRACEMCO.NS,SELL,11778.0,50
2025-12-30,BAJAJ-AUTO.NS,BUY,9087.0,42
2025-12-30,HEROMOTOCO.NS,BUY,5463.50830078125,71
2025-12-30,ULTRACEMCO.NS,BUY,11810.0,32
2025-12-31,BAJAJ-AUTO.NS,SELL,9320.0,42
2025-12-31,HEROMOTOCO.NS,SELL,5600.34130859375,71
2025-12-31,ULTRACEMCO.NS,SELL,11681.0,32
